Date,AAPL,MSFT,NVDA,GOOGL,AMZN,^GSPC,^VIX
2020-07-05,88.48503112792969,197.61474609375,9.580671310424805,73.05834197998047,144.51499938964844,3130.010009765625,27.68000030517578
2020-07-06,90.85201263427734,201.8686065673828,9.806924819946289,74.53548431396484,152.8520050048828,3179.719970703125,27.940000534057617
2020-07-07,90.57011413574219,199.5213623046875,9.839317321777344,74.05188751220703,150.00599670410156,3145.320068359375,29.43000030517578
2020-07-08,92.67950439453125,203.9093475341797,10.1824369430542,74.7318115234375,154.0554962158203,3169.93994140625,28.079999923706055
2020-07-09,93.07804870605469,205.33689880371094,10.474475860595703,75.4803237915039,159.13150024414062,3152.050048828125,29.260000228881836
2020-07-10,93.24085235595703,204.71417236328125,10.444823265075684,76.49175262451172,160.0,3185.0400390625,27.290000915527344
2020-07-11,93.24085235595703,204.71417236328125,10.444823265075684,76.49175262451172,160.0,3185.0400390625,27.290000915527344
2020-07-12,93.24085235595703,204.71417236328125,10.444823265075684,76.49175262451172,160.0,3185.0400390625,27.290000915527344
2020-07-13,92.81072998046875,198.39077758789062,10.0192232131958,75.1607437133789,155.1999969482422,3155.219970703125,32.189998626708984
2020-07-14,94.34661865234375,199.6171417236328,10.34290885925293,75.58966827392578,154.1999969482422,3197.52001953125,29.520000457763672
2020-07-15,94.9954605102539,199.32012939453125,10.193647384643555,75.391845703125,150.44349670410156,3226.56005859375,27.760000228881836
2020-07-16,93.8265380859375,195.37281799316406,10.101452827453613,75.29444122314453,149.9949951171875,3215.570068359375,28.0
2020-07-17,93.63697052001953,194.37640380859375,10.167984962463379,75.3903579711914,148.09849548339844,3224.72998046875,25.68000030517578
2020-07-18,93.63697052001953,194.37640380859375,10.167984962463379,75.3903579711914,148.09849548339844,3224.72998046875,25.68000030517578
2020-07-19,93.63697052001953,194.37640380859375,10.167984962463379,75.3903579711914,148.09849548339844,3224.72998046875,25.68000030517578
2020-07-20,95.61027526855469,202.73094177246094,10.47622013092041,77.7258529663086,159.8419952392578,3251.840087890625,24.459999084472656
2020-07-21,94.29069519042969,200.0004119873047,10.294567108154297,77.33219909667969,156.9145050048828,3257.300048828125,24.84000015258789
2020-07-22,94.55558776855469,202.87460327148438,10.404454231262207,77.77605438232422,154.99549865722656,3276.02001953125,24.31999969482422
2020-07-23,90.25177001953125,194.05064392089844,10.096468925476074,75.38538360595703,149.32749938964844,3235.659912109375,26.079999923706055
2020-07-24,90.02818298339844,192.86264038085938,10.161006927490234,74.9609375,150.44549560546875,3215.6298828125,25.84000015258789
2020-07-25,90.02818298339844,192.86264038085938,10.161006927490234,74.9609375,150.44549560546875,3215.6298828125,25.84000015258789
2020-07-26,90.02818298339844,192.86264038085938,10.161006927490234,74.9609375,150.44549560546875,3215.6298828125,25.84000015258789
2020-07-27,92.161865234375,195.30577087402344,10.387262344360352,76.0156021118164,152.760498046875,3239.409912109375,24.739999771118164
2020-07-28,90.64789581298828,193.55247497558594,10.181937217712402,74.73429107666016,150.01649475097656,3218.43994140625,25.440000534057617
2020-07-29,92.38545227050781,195.50697326660156,10.43111801147461,75.72137451171875,151.67649841308594,3258.43994140625,24.100000381469727
2020-07-30,93.50332641601562,195.3536376953125,10.579131126403809,76.45995330810547,152.593994140625,3246.219970703125,24.760000228881836
2020-07-31,103.29207611083984,196.4171142578125,10.579876899719238,73.9539794921875,158.23399353027344,3271.1201171875,24.459999084472656
2020-08-01,103.29207611083984,196.4171142578125,10.579876899719238,73.9539794921875,158.23399353027344,3271.1201171875,24.459999084472656
2020-08-02,103.29207611083984,196.4171142578125,10.579876899719238,73.9539794921875,158.23399353027344,3271.1201171875,24.459999084472656
2020-08-03,105.89476776123047,207.46385192871094,10.974076271057129,73.69602966308594,155.59449768066406,3294.610107421875,24.280000686645508
2020-08-04,106.6019515991211,204.35006713867188,11.190862655639648,73.22584533691406,156.94149780273438,3306.510009765625,23.760000228881836
2020-08-05,106.98835754394531,204.01475524902344,11.249669075012207,73.51360321044922,160.25149536132812,3327.77001953125,22.989999771118164
2020-08-06,110.7210922241211,207.28176879882812,11.298257827758789,74.79889678955078,161.25,3349.159912109375,22.649999618530273
2020-08-07,108.20378112792969,203.5740509033203,11.162707328796387,74.47187042236328,158.3730010986328,3351.280029296875,22.209999084472656
2020-08-08,108.20378112792969,203.5740509033203,11.162707328796387,74.47187042236328,158.3730010986328,3351.280029296875,22.209999084472656
2020-08-09,108.20378112792969,203.5740509033203,11.162707328796387,74.47187042236328,158.3730010986328,3351.280029296875,22.209999084472656
2020-08-10,109.77648162841797,199.5213623046875,11.12831974029541,74.39482116699219,157.4080047607422,3360.469970703125,22.1299991607666
2020-08-11,106.51174926757812,194.85545349121094,10.814353942871094,73.58567810058594,154.0334930419922,3333.68994140625,24.030000686645508
